domain,url,html_file
myntra.com,https://www.myntra.com/%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84%EF%BD%99+www.matv119.com+%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84honour%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84%E3%89%A6%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84tend+%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84%E3%88%8C%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84%E3%81%A5%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84%EF%BD%99%CE%A3%EB%A6%AC%EC%B9%98%ED%8B%B0%EB%B9%84embrace,data/raw/legit/www.myntra.com_2700ecb4.html
myntra.com,https://www.myntra.com/-fusionstylejs?f=Gender%3Amen%20women%2Cwomen%3A%3ASleeve%20Styling%3ABatwing%20Sleeves%2CBell%20Sleeves%2CBishop%20Sleeves%2CCold-Shoulder%20Sleeves%2CExtended%20Sleeves%2CFlared%20Sleeves%2CFlutter%20Sleeves%2CKimono%20Sleeves%2CPuff%20Sleeves%2CSlit%20Sleeves&rawQuery=%20Fusionstylejs&rf=Discount%20Range%3A60.0_100.0_60.0%20TO%20100.0&sort=popularity,data/raw/legit/www.myntra.com_9e697318.html
google.de,http://www.google.de/,data/raw/legit/www.google.de_1b1188c0.html
google.de,http://Google.de,data/raw/legit/Google.de_061365fd.html
google.de,http://Www.Google.de,data/raw/legit/Www.Google.de_ef761045.html
freegames.com,https://www.freegames.com/game/4-Pics-1-Word,data/raw/legit/www.freegames.com_3101e0cf.html
freegames.com,https://www.freegames.com/game/Airport-Security-Simulator,data/raw/legit/www.freegames.com_31b46cd6.html
freegames.com,https://www.freegames.com/game/Angry-Sharks,data/raw/legit/www.freegames.com_4e6f1c80.html
getgrass.io,https://www.getgrass.io/,data/raw/legit/www.getgrass.io_c3dde940.html
getgrass.io,https://www.getgrass.io/blog/category,data/raw/legit/www.getgrass.io_a15acba9.html
getgrass.io,https://www.getgrass.io/blog/category/ai,data/raw/legit/www.getgrass.io_f01cff4c.html
opaque.net,http://opaque.net/,data/raw/legit/opaque.net_1f224655.html
tucows.com,https://www.tucows.com/,data/raw/legit/www.tucows.com_80f5094d.html
tucows.com,https://www.tucows.com/?_mid=000008814,data/raw/legit/www.tucows.com_0219f1c9.html
tucows.com,https://tucows.com/about-us/history/,data/raw/legit/tucows.com_834bff52.html
postimg.cc,https://postimg.cc/,data/raw/legit/postimg.cc_d6c4f07d.html
postimg.cc,https://postimg.cc/060ch8ph,data/raw/legit/postimg.cc_08b191cc.html
postimg.cc,https://postimg.cc/061hZY04,data/raw/legit/postimg.cc_6c9d354f.html
extra.cz,https://www.extra.cz/,data/raw/legit/www.extra.cz_6b585b1a.html
extra.cz,https://www.extra.cz/10-duvodu-proc-je-mdz-straslive-blby-svatek-stejne-jako-kazdy-jiny-svatek,data/raw/legit/www.extra.cz_107a62e8.html
extra.cz,https://www.extra.cz/10-let-od-otresneho-masakru-anders-breivik-se-ma-ve-vezeni-jako-pan-1eceb,data/raw/legit/www.extra.cz_48fe980f.html
hentaila.tv,https://hentaila.tv/a%C3%B1o/2001/,data/raw/legit/hentaila.tv_1cbe5f70.html
hentaila.tv,https://hentaila.tv/autor/amour/,data/raw/legit/hentaila.tv_672bd277.html
hentaila.tv,https://hentaila.tv/autor/collaboration-works/,data/raw/legit/hentaila.tv_eaebe104.html
yospace.com,https://www.yospace.com/,data/raw/legit/www.yospace.com_d2d37bed.html
yospace.com,https://www.yospace.com/2012/03/27/yospace-launches-revolutionary-revenue-technology-for-broadcasters-at-nab,data/raw/legit/www.yospace.com_ecd11b5a.html
yospace.com,https://www.yospace.com/2012/07/09/yospace-at-ibc-this-time-its-personal,data/raw/legit/www.yospace.com_2573f53c.html
thesaurus.com,https://www.thesaurus.com/,data/raw/legit/www.thesaurus.com_f2e16013.html
thesaurus.com,http://thesaurus.com?lid=262,data/raw/legit/thesaurus.com_3ab20665.html
thesaurus.com,https://www.thesaurus.com/browse/%C3%A9p%C3%A9e,data/raw/legit/www.thesaurus.com_c951678e.html
webdav.org,http://webdav.org/,data/raw/legit/webdav.org_8ac6b8a5.html
webdav.org,http://webdav.org/cadaver/,data/raw/legit/webdav.org_f52c48d5.html
webdav.org,http://www.webdav.org/goliath/help0.9/chaps/rezforks.htm,data/raw/legit/www.webdav.org_af502126.html
grammarly.com,https://grammarly.com,data/raw/legit/grammarly.com_cbba2a9c.html
grammarly.com,https://www.grammarly.com:443/,data/raw/legit/www.grammarly.com_443_0463a48a.html
grammarly.com,https://www.grammarly.com/?,data/raw/legit/www.grammarly.com_24c90dc1.html
olhardigital.com.br,https://olhardigital.com.br/,data/raw/legit/olhardigital.com.br_09eaacba.html
olhardigital.com.br,https://olhardigital.com.br/2015/10/07/noticias/camara-aprova-lei-que-institui-direito-ao-esquecimento-na-web-brasileira/,data/raw/legit/olhardigital.com.br_f0001942.html
olhardigital.com.br,https://olhardigital.com.br/2015/10/09/seguranca/homem-que-comprou-dominio-google-com-por-us-12-recebe-recompensa/,data/raw/legit/olhardigital.com.br_26ed891a.html
glance.net,https://glance.net/robots.txt,data/raw/legit/glance.net_5dc62d35.html
glance.net,http://www.boulderdr.glance.net/robots.txt,data/raw/legit/www.boulderdr.glance.net_032d859f.html
glance.net,https://help.glance.net/account-management/account_values/,data/raw/legit/help.glance.net_6f3817ff.html
consultant.ru,http://www.consultant.ru/?ysclid=l2led134ld,data/raw/legit/www.consultant.ru_cdc0d4c9.html
consultant.ru,http://www.consultant.ru/?ysclid=l3vdg3pwwv,data/raw/legit/www.consultant.ru_a5be66c9.html
consultant.ru,https://www.consultant.ru/?ysclid=lqm1iouj9m297581674,data/raw/legit/www.consultant.ru_22e114dd.html
afr.com,http://www.afr.com/,data/raw/legit/www.afr.com_91373999.html
afr.com,https://www.afr.com/about-time,data/raw/legit/www.afr.com_85f2431f.html
afr.com,https://www.afr.com/about-us/editorial-team,data/raw/legit/www.afr.com_5ae4ef80.html
bigthink.com,https://bigthink.com,data/raw/legit/bigthink.com_1aff9531.html
bigthink.com,https://bigthink.com/1000-words/habitable-worlds-2,data/raw/legit/bigthink.com_373fc437.html
bigthink.com,https://bigthink.com/13-8/,data/raw/legit/bigthink.com_a9e88a32.html
zoznam.sk,http://www.zoznam.sk,data/raw/legit/www.zoznam.sk_25e653eb.html
zoznam.sk,http://www.zoznam.sk/blog,data/raw/legit/www.zoznam.sk_3259a87f.html
zoznam.sk,http://www.zoznam.sk/firma/201562/1-Sukromne-Opatrovatelske-centrum-Babyland-Mgr-Jana-Kamenska-Bratislava,data/raw/legit/www.zoznam.sk_11c53482.html
aniworld.to,https://aniworld.to/robots.txt,data/raw/legit/aniworld.to_51692ec1.html
obilet.com,https://www.obilet.com/,data/raw/legit/www.obilet.com_82a37a91.html
obilet.com,https://www.obilet.com/?utm_source=kuponlacom&utm_medium=Referral&utm_campaign=KuponKoduPaylasimi&utm_term=Kuponla.com,data/raw/legit/www.obilet.com_fecd7674.html
obilet.com,https://www.obilet.com/aydinlatma-metni,data/raw/legit/www.obilet.com_47015f41.html
quicksetcloud.com,https://quicksetcloud.com/robots.txt,data/raw/legit/quicksetcloud.com_af3d4141.html
quicksetcloud.com,https://developer.quicksetcloud.com/signin?ReturnUrl=%2F,data/raw/legit/developer.quicksetcloud.com_415ffc76.html
quicksetcloud.com,https://developer.quicksetcloud.com/signin?ReturnUrl=%2Fwhat-is-quickset-cloud,data/raw/legit/developer.quicksetcloud.com_435f5d89.html
youradchoices.com,https://youradchoices.com/,data/raw/legit/youradchoices.com_e2158e97.html
youradchoices.com,https://youradchoices.com/?clk=1725000,data/raw/legit/youradchoices.com_eda633fb.html
youradchoices.com,https://youradchoices.com/?language=en,data/raw/legit/youradchoices.com_e69b82af.html
telegraph.co.uk,https://www.telegraph.co.uk/,data/raw/legit/www.telegraph.co.uk_bff0cd3b.html
telegraph.co.uk,https://www.telegraph.co.uk/3d-printing/,data/raw/legit/www.telegraph.co.uk_2cffd224.html
homeadvisor.com,https://www.homeadvisor.com/,data/raw/legit/www.homeadvisor.com_0d4eef13.html
homeadvisor.com,https://www.homeadvisor.com/?gclid=Cj0KCQiA9OiPBhCOARIsAI0y71Bibr0S84i4qCVNJ0fQ_R4C-D5GaPtBKxjGFw3XRwwLnO1JSU_NrUkaAtelEALw_wcB,data/raw/legit/www.homeadvisor.com_d0942fa1.html
homeadvisor.com,https://www.homeadvisor.com/?gclid=Cj0KCQjwpeaYBhDXARIsAEzItbFILs3KfOIXDeoy17izyglnx6v_0G0-92do4tG7CXYsxHG9td7aXYMaAqI0EALw_wcB,data/raw/legit/www.homeadvisor.com_8407be77.html
snowflake.com,https://snowflake.com,data/raw/legit/snowflake.com_10d6486a.html
snowflake.com,https://www.snowflake.com/%22,data/raw/legit/www.snowflake.com_2e633a22.html
snowflake.com,https://www.snowflake.com/?attachment_id=187699,data/raw/legit/www.snowflake.com_1955661d.html
monster.ie,https://www.monster.ie/robots.txt,data/raw/legit/www.monster.ie_71b83af8.html
monster.ie,http://www.career-advice.monster.ie/robots.txt,data/raw/legit/www.career-advice.monster.ie_7df039d7.html
monster.ie,http://enn.monster.ie/robots.txt,data/raw/legit/enn.monster.ie_0eac7016.html
rnp.br,https://www.rnp.br/%20,data/raw/legit/www.rnp.br_858adba8.html
rnp.br,http://www.rnp.br/?page=1,data/raw/legit/www.rnp.br_0771136f.html
rnp.br,http://www.rnp.br/?page=13,data/raw/legit/www.rnp.br_358df84b.html
hdfcbank.com,https://www.hdfcbank.com,data/raw/legit/www.hdfcbank.com_ef67101b.html
hdfcbank.com,https://www.hdfcbank.com/?icid=vhp&hdfcmktcamp2021=allowcampaign,data/raw/legit/www.hdfcbank.com_e3e8c1a4.html
hdfcbank.com,https://www.hdfcbank.com?icid=learning-centre,data/raw/legit/www.hdfcbank.com_f46bebd4.html
nationalacademies.org,https://www.nationalacademies.org,data/raw/legit/www.nationalacademies.org_130d2067.html
nationalacademies.org,http://nationalacademies.org/about/contact/index.html,data/raw/legit/nationalacademies.org_b637cf68.html
nationalacademies.org,https://www.nationalacademies.org/about/contact/nax.html,data/raw/legit/www.nationalacademies.org_9a317f8e.html
hackaday.com,https://hackaday.com,data/raw/legit/hackaday.com_7227cc3b.html
hackaday.com,https://hackaday.com/00-interak/,data/raw/legit/hackaday.com_7db0d0fe.html
hackaday.com,https://hackaday.com/01-vector-teardrop-camper/,data/raw/legit/hackaday.com_cea75983.html
youporn.com,https://www.youporn.com,data/raw/legit/www.youporn.com_4e468e7e.html
youporn.com,https://www.youporn.com/channel/3038/massage-rooms/,data/raw/legit/www.youporn.com_329a4ee4.html
youporn.com,https://www.youporn.com/embed/11957265/,data/raw/legit/www.youporn.com_23b0a1e9.html
mxplay.com,https://seo.mxplay.com/,data/raw/legit/seo.mxplay.com_4e9a4c33.html
quiknode.pro,http://quiknode.pro/,data/raw/legit/quiknode.pro_d02669ea.html
uchi.ru,https://uchi.ru/,data/raw/legit/uchi.ru_b5ecfbd4.html
uchi.ru,https://uchi.ru/?-;,data/raw/legit/uchi.ru_106c3d43.html
uchi.ru,https://uchi.ru/?ysclid=l4g0igw3ck33175014,data/raw/legit/uchi.ru_69dc31c1.html
doubleclick.com,http://www.doubleclick.com/advertisers/,data/raw/legit/www.doubleclick.com_0c310948.html
doubleclick.com,http://www3.doubleclick.com/dmacs/submit.html,data/raw/legit/www3.doubleclick.com_16b3ee9f.html
doubleclick.com,http://www.doubleclick.com/insight/blog/,data/raw/legit/www.doubleclick.com_2ce40aa6.html
google.com.ph,https://www.google.com.ph/,data/raw/legit/www.google.com.ph_5acf4dfe.html
google.com.ph,https://www.google.com.ph/?hl=ur,data/raw/legit/www.google.com.ph_d54855be.html
google.com.ph,http://www.google.com.ph/addurl/?continue=/addurl,data/raw/legit/www.google.com.ph_85fd2487.html
azcentral.com,https://www.azcentral.com/robots.txt,data/raw/legit/www.azcentral.com_475f34b3.html
azcentral.com,https://account.azcentral.com/robots.txt,data/raw/legit/account.azcentral.com_8c0ce224.html
azcentral.com,https://amp.azcentral.com/amp/1595395002,data/raw/legit/amp.azcentral.com_704a0b3b.html
google.co.tz,http://www.google.co.tz/,data/raw/legit/www.google.co.tz_3b60c237.html
google.co.tz,https://www.google.co.tz/advanced_image_search?hl=en&authuser=0,data/raw/legit/www.google.co.tz_c1e43732.html
google.co.tz,https://www.google.co.tz/advanced_search?hl=en&authuser=0,data/raw/legit/www.google.co.tz_4233ecdd.html
santander.com.br,https://www.santander.com.br/,data/raw/legit/www.santander.com.br_3549c825.html
santander.com.br,https://www.santander.com.br/2-via-boleto,data/raw/legit/www.santander.com.br_6e6a4dd9.html
santander.com.br,https://www.santander.com.br/2-via-boleto?ic=home-facilite-viadeboletos,data/raw/legit/www.santander.com.br_1b38eaf9.html
ecnavi.jp,https://ecnavi.jp/,data/raw/legit/ecnavi.jp_9e706654.html
ecnavi.jp,https://ecnavi.jp/ac/check/?CID=10004&BID=001&SID=102,data/raw/legit/ecnavi.jp_84fa8335.html
ecnavi.jp,https://ecnavi.jp/ac/check/?CID=1045&BID=1&SID=100&invite_id=01v21&invite_ref=11,data/raw/legit/ecnavi.jp_89be253a.html
ddnss.de,http://www.anv.ddnss.de/,data/raw/legit/www.anv.ddnss.de_811e4e03.html
ddnss.de,http://www.anv.ddnss.de/robots.txt,data/raw/legit/www.anv.ddnss.de_657af93a.html
ddnss.de,http://www.anv.ddnss.de/wp,data/raw/legit/www.anv.ddnss.de_a0c90db5.html
ghanaweb.com,https://www.ghanaweb.com/GhanaHomePage/aboutus.php,data/raw/legit/www.ghanaweb.com_841b5a3b.html
ghanaweb.com,https://www.ghanaweb.com/GhanaHomePage/athletics/GAA-suspends-all-athletics-events-over-coronavirus-895945,data/raw/legit/www.ghanaweb.com_6e343735.html
ghanaweb.com,https://www.ghanaweb.com/GhanaHomePage/athletics/Ghana-s-William-Amponsah-to-miss-Boston-Marathon-due-to-visa-issues-737546,data/raw/legit/www.ghanaweb.com_ab8520a3.html
xkcd.com,http://xkcd.com/,data/raw/legit/xkcd.com_8e670181.html
xkcd.com,https://xkcd.com/1/,data/raw/legit/xkcd.com_8fb6a940.html
xkcd.com,https://xkcd.com/1/info.0.json,data/raw/legit/xkcd.com_99cbd708.html
dingtalk.com,https://www.dingtalk.com,data/raw/legit/www.dingtalk.com_666f035b.html
dingtalk.com,https://www.dingtalk.com/download?lwfrom=2017120202091367000000111&source=1001&isLite=0,data/raw/legit/www.dingtalk.com_176526e9.html
dingtalk.com,https://www.dingtalk.com/download?source=yx-wangye&lwfrom=201712020209206421073200590,data/raw/legit/www.dingtalk.com_87141c64.html
learncbse.in,https://www.learncbse.in/,data/raw/legit/www.learncbse.in_b1ea7afb.html
learncbse.in,https://www.learncbse.in/a-short-monsoon-diary-summary/,data/raw/legit/www.learncbse.in_a7ac2344.html
learncbse.in,https://www.learncbse.in/a-visit-to-cambridge-summary/,data/raw/legit/www.learncbse.in_0876eb45.html
law.com,https://www.law.com/,data/raw/legit/www.law.com_103be0b8.html
law.com,https://www.law.com/2014/09/04/midweek-recess-cigars-socks-and-makeup/,data/raw/legit/www.law.com_40a16593.html
law.com,https://www.law.com/2016/09/14/law-profs-see-michigan-case-as-potential-brown-v-board/,data/raw/legit/www.law.com_0a2e5b7d.html
tomshardware.com,https://www.tomshardware.com/,data/raw/legit/www.tomshardware.com_8dce997e.html
tomshardware.com,https://www.tomshardware.com/2005/12/29/amd_and_intel_servers_compete_for_ultimate_virtuality,data/raw/legit/www.tomshardware.com_a3ff2cd8.html
tomshardware.com,https://www.tomshardware.com/2006/05/10/dual_41_ghz_cores,data/raw/legit/www.tomshardware.com_3fc77381.html
espn.com.ve,https://www.espn.com.ve/artes-marciales-mixtas/nota/_/id/12938481/ufc-austin-dariush-vs-tsarukyan-resultados-reacciones-en-vivo,data/raw/legit/www.espn.com.ve_ddcb0712.html
espn.com.ve,https://www.espn.com.ve/basquetbol/nba/jugador/_/id/4871144/alperen-sengun,data/raw/legit/www.espn.com.ve_d5f1eb55.html
espn.com.ve,https://www.espn.com.ve/beisbol/beisbolinvernal/nota/_/id/12960018/serie-del-caribe-2024-puello-herrera-organizadores-quieren-estrellas-mlb-en-miami,data/raw/legit/www.espn.com.ve_05b858a9.html
nyaa.si,https://nyaa.si/,data/raw/legit/nyaa.si_30f8a81c.html
nyaa.si,https://nyaa.si/?f=0&c=0_0&q=%5BBakeSubs-Diogo4D%5D+Little+Busters%21+-+Vol.++720&s=size&o=asc,data/raw/legit/nyaa.si_d49e1053.html
nyaa.si,https://nyaa.si/?f=0&c=0_0&q=maimai&s=comments&o=asc,data/raw/legit/nyaa.si_5840a9d0.html
mobiledokan.com,https://www.mobiledokan.com/5g/,data/raw/legit/www.mobiledokan.com_b2b14219.html
mobiledokan.com,https://www.mobiledokan.com/apple/apple-iphone-15/,data/raw/legit/www.mobiledokan.com_06deeff7.html
mobiledokan.com,https://www.mobiledokan.com/apple/apple-iphone-15-pro/,data/raw/legit/www.mobiledokan.com_48fb143e.html
fotor.com,https://www.fotor.com/,data/raw/legit/www.fotor.com_8f191555.html
fotor.com,https://www.fotor.com/?utm_source=google_sem&utm_medium=cpc&utm_campaign=US_fotor_brand&utm_content=01_fotor_brand&utm_term=fotor%20photo%20editing&gclid=Cj0KCQiA-JacBhC0ARIsAIxybyPlWqtX9LZGLFC26QxxLsNzKHae3IRGy2n5p57sli1vnH6gtUwJ9hIaAo0dEALw_wcB,data/raw/legit/www.fotor.com_4245107b.html
fotor.com,https://www.fotor.com/?sscid=a1k4_7bmgq,data/raw/legit/www.fotor.com_a4b3aea2.html
cwi.nl,https://www.cwi.nl/,data/raw/legit/www.cwi.nl_157e7f32.html
cwi.nl,https://www.cwi.nl/about/library/tutorial/11-how-do-i-integrate-references-in-my-text,data/raw/legit/www.cwi.nl_802f19c2.html
cwi.nl,https://www.cwi.nl/about/organization/advisory-committees,data/raw/legit/www.cwi.nl_47fb493d.html
sparkpostmail.com,http://go.sparkpostmail.com/robots.txt,data/raw/legit/go.sparkpostmail.com_6a6a32cd.html
siteimproveanalytics.com,https://siteimproveanalytics.com/,data/raw/legit/siteimproveanalytics.com_b596aeb9.html
visualstudio.com,https://www.visualstudio.com/,data/raw/legit/www.visualstudio.com_9bf382c2.html
visualstudio.com,https://www.visualstudio.com/?azure-portal=true,data/raw/legit/www.visualstudio.com_798b5573.html
visualstudio.com,https://visualstudio.com/?ref=blog.novanet.no,data/raw/legit/visualstudio.com_b209aba7.html
pdffiller.com,https://www.pdffiller.com/,data/raw/legit/www.pdffiller.com_d203093b.html
pdffiller.com,https://www.pdffiller.com/100001804-fillable-2001-2001-w2-form,data/raw/legit/www.pdffiller.com_2bdf5661.html
pdffiller.com,https://www.pdffiller.com/100005005-fillable-2007-2007-w2-form,data/raw/legit/www.pdffiller.com_660f6f29.html
indiatimes.com,https://www.indiatimes.com/,data/raw/legit/www.indiatimes.com_da182982.html
indiatimes.com,https://www.indiatimes.com/aboutus,data/raw/legit/www.indiatimes.com_f8ab455d.html
indiatimes.com,https://www.indiatimes.com/americas/david-headley-sentenced-to-35-years-in-prison-57308.html,data/raw/legit/www.indiatimes.com_efe6a9d4.html
vuejs.org,https://vuejs.org/,data/raw/legit/vuejs.org_497a08a2.html
vuejs.org,https://vuejs.org/?,data/raw/legit/vuejs.org_1a071c9f.html
vuejs.org,https://vuejs.org/?ref=abstractentropy.com,data/raw/legit/vuejs.org_c735994a.html
aagag.com,https://aagag.com/,data/raw/legit/aagag.com_f1c110ae.html
aagag.com,http://aagag.com/robots.txt,data/raw/legit/aagag.com_a51a7b45.html
sgnic.sg,https://www.sgnic.sg/404-page-not-found,data/raw/legit/www.sgnic.sg_bf261e32.html
sgnic.sg,https://www.sgnic.sg/about-us/contact-us,data/raw/legit/www.sgnic.sg_931d2a35.html
sgnic.sg,https://www.sgnic.sg/about-us/our-management-team,data/raw/legit/www.sgnic.sg_28eca8b1.html
ethz.ch,https://ethz.ch/,data/raw/legit/ethz.ch_32a39f3c.html
ethz.ch,https://www.ethz.ch/about/bginfos/annualreports/eth_jb_07_en.pdf,data/raw/legit/www.ethz.ch_fba9fa52.html
ethz.ch,http://www.ethz.ch/about/publications/globe/archive/eth_globe_11_02_energie_zukunft.pdf,data/raw/legit/www.ethz.ch_598fcd34.html
codecanyon.net,https://codecanyon.net/robots.txt,data/raw/legit/codecanyon.net_3491c884.html
codecanyon.net,https://preview.codecanyon.net/robots.txt,data/raw/legit/preview.codecanyon.net_5cce3971.html
sports.ru,http://www.sports.ru,data/raw/legit/www.sports.ru_66cbd953.html
sports.ru,https://www.sports.ru/18/,data/raw/legit/www.sports.ru_bd7a11c6.html
sports.ru,https://www.sports.ru/1liga/stat/,data/raw/legit/www.sports.ru_cc283800.html
alipay.com,https://www.alipay.com/,data/raw/legit/www.alipay.com_33d0a264.html
alipay.com,https://www.alipay.com/404.html,data/raw/legit/www.alipay.com_793b9f85.html
alipay.com,https://www.alipay.com/?email=b,data/raw/legit/www.alipay.com_ffd0fa60.html
caiyicloud.com,http://caiyicloud.com/,data/raw/legit/caiyicloud.com_5de9946f.html
digg.com,http://www.digg.com,data/raw/legit/www.digg.com_4fb01a95.html
digg.com,https://www.digg.com/2020/heres-what-each-state-is-binge-watching-during-quarantine,data/raw/legit/www.digg.com_3c6b1465.html
digg.com,https://www.digg.com/?s=sony+playstation+650%2C000,data/raw/legit/www.digg.com_c1a4a31a.html
bitrix.info,https://integration.bitrix.info/,data/raw/legit/integration.bitrix.info_86c49394.html
bitrix.info,https://integration-ms1.bitrix.info/,data/raw/legit/integration-ms1.bitrix.info_7a7058a7.html
tuoitre.vn,https://tuoitre.vn/,data/raw/legit/tuoitre.vn_3d2f94c8.html
tuoitre.vn,https://tuoitre.vn/1-000-sinh-vien-y-khoa-tp-hcm-tinh-nguyen-tham-gia-chong-dich-covid-19-20210601102409429.htm,data/raw/legit/tuoitre.vn_f447cf3f.html
tuoitre.vn,https://tuoitre.vn/1-000-tan-ca-chet-dat-vao-bo-bien-nhat-ban-2023121010263427.htm,data/raw/legit/tuoitre.vn_6c510a4f.html
ctrip.com,https://www.ctrip.com,data/raw/legit/www.ctrip.com_920f06b4.html
ctrip.com,http://www.ctrip.com/?utm_source=&utm_medium=&utm_campaign=&campaign=CHNgqtbrct587&adid=index&gclid=&isctrip=T,data/raw/legit/www.ctrip.com_c7ab77de.html
ctrip.com,https://www.ctrip.com?District=1,data/raw/legit/www.ctrip.com_931ba0ed.html
rug.nl,https://www.rug.nl/,data/raw/legit/www.rug.nl_739d4824.html
rug.nl,https://www.rug.nl/?,data/raw/legit/www.rug.nl_37166eb4.html
rug.nl,https://www.rug.nl/.well-known/pgp-key.txt,data/raw/legit/www.rug.nl_871ee7e5.html
vivo.com,http://vivo.com/,data/raw/legit/vivo.com_8785fad0.html
vivo.com,https://www.vivo.com/ae/ar,data/raw/legit/www.vivo.com_5ad6b77d.html
vivo.com,https://www.vivo.com/ae/ar/about-vivo/career/jobs,data/raw/legit/www.vivo.com_0e29b4ed.html
osha.gov,http://www.osha.gov/,data/raw/legit/www.osha.gov_558a1b99.html
osha.gov,https://www.osha.gov/?link_id=12&can_id=f4c391310024cbf0a8117742bc1f9ab4&source=email-ri-afl-cio-e-news-patrick-quinn-of-seiu-1199-retiring-teamsters-251-request-support-agreement-reached-with-bvchc-unionized-caregivers-twin-river-casino-workers-reach-tentative-agreement&email_referrer=&email_subject=ri-afl-cio-e-news-press-release-on-governor-endorsement-labor-movement-in-ri-security-guards-in-warwick-trying-to-form-a-union,data/raw/legit/www.osha.gov_4ad41d1b.html
osha.gov,https://www.osha.gov/?chemical_first_letter_filter=A&page=0,data/raw/legit/www.osha.gov_aadc0194.html
dropmms.com,https://dropmms.com/,data/raw/legit/dropmms.com_318adcaa.html
dropmms.com,https://dropmms.com/18-u-s-c-2257.php,data/raw/legit/dropmms.com_5d8ad7a3.html
dropmms.com,https://dropmms.com/discover/,data/raw/legit/dropmms.com_07b00b37.html
ipcc.ch,http://www.ipcc.ch/,data/raw/legit/www.ipcc.ch_07ccb41f.html
ipcc.ch,https://www.ipcc.ch/%202021/08/09/ar6-wg1-20210809-pr/,data/raw/legit/www.ipcc.ch_ffaed9d0.html
ipcc.ch,https://www.ipcc.ch/2010/02/02/statement-on-ipcc-principles-and-procedures/,data/raw/legit/www.ipcc.ch_50d6e91d.html
google.rs,https://www.google.rs/,data/raw/legit/www.google.rs_8b7c8eee.html
google.rs,http://www.google.rs/ads/preferences,data/raw/legit/www.google.rs_eb87db2f.html
google.rs,https://www.google.rs/ads/preferences/checkgoog?ac_tld=rs&continue=aHR0cHM6Ly9hZHNzZXR0aW5ncy5nb29nbGUucnMvYW5vbnltb3Vz&hl=sr,data/raw/legit/www.google.rs_c7a67872.html
tampabay.com,https://www.tampabay.com,data/raw/legit/www.tampabay.com_45a04fab.html
tampabay.com,https://www.tampabay.com/10-days-of-taylor-a-look-at-swifts-love-for-baking/2250036/,data/raw/legit/www.tampabay.com_d418a418.html
tampabay.com,https://www.tampabay.com/3-takeaways-from-fridays-win/2315306/,data/raw/legit/www.tampabay.com_dd13f6fc.html
rebrand.ly,https://rebrand.ly/%D7%A0%D7%98%D7%A1%D7%A4%D7%A8%D7%A7-%D7%9E%D7%93%D7%A8%D7%99%D7%9B%D7%99-%D7%94%D7%AA%D7%A7%D7%A0%D7%94-%D7%9C%D7%9E%D7%9B%D7%A9%D7%99%D7%A8%D7%99%D7%9D,data/raw/legit/rebrand.ly_dd1c7cff.html
rebrand.ly,https://rebrand.ly/-mpotower,data/raw/legit/rebrand.ly_937df979.html
rebrand.ly,https://rebrand.ly/00114,data/raw/legit/rebrand.ly_64d17465.html
google.com.py,http://www.google.com.py/,data/raw/legit/www.google.com.py_39fcfa93.html
google.com.py,http://www.google.com.py/addurl/?continue=/addurl,data/raw/legit/www.google.com.py_847811f2.html
google.com.py,https://www.google.com.py/advanced_image_search?hl=en&authuser=0,data/raw/legit/www.google.com.py_fdc65e4b.html
he.net,http://www.he.net/,data/raw/legit/www.he.net_019087c5.html
he.net,http://www.he.net/about_legal.html,data/raw/legit/www.he.net_59725ab0.html
he.net,http://www.he.net/about_network.html,data/raw/legit/www.he.net_f622a7f3.html
drift.com,https://www.drift.com/,data/raw/legit/www.drift.com_3317255a.html
drift.com,https://www.drift.com/2024-drift-gift-guide/,data/raw/legit/www.drift.com_d6997be6.html
drift.com,https://www.drift.com/6sense/,data/raw/legit/www.drift.com_e4d43494.html
counterpane.com,http://counterpane.com/,data/raw/legit/counterpane.com_76442f40.html
counterpane.com,http://www.counterpane.com/aes,data/raw/legit/www.counterpane.com_0847171f.html
counterpane.com,http://www.counterpane.com/aes-performance.html,data/raw/legit/www.counterpane.com_15789793.html
dyndns.tv,http://bremannet2.dyndns.tv:51030/admin.html,data/raw/legit/bremannet2.dyndns.tv_51030_b6514aa4.html
dyndns.tv,http://bremannet2.dyndns.tv:51030/frame.html?src=1&mode=0&width=320&height=240,data/raw/legit/bremannet2.dyndns.tv_51030_174f309f.html
dyndns.tv,http://bremannet2.dyndns.tv:51030/frame.html?src=2&mode=0&width=320&height=240,data/raw/legit/bremannet2.dyndns.tv_51030_40207115.html
ncaa.com,https://www.ncaa.com/robots.txt,data/raw/legit/www.ncaa.com_90140016.html
ncaa.com,https://bracketchallenge.ncaa.com/?utm_campaign=inline-superpage,data/raw/legit/bracketchallenge.ncaa.com_e0b36255.html
